DATE,COUNT,CONE TIP,LOT NO,CONE WT,BAG WT,BAG TYPE,OPENING,PROD,SALES ,CLOSING,LOOSE CONES,BABY CONE,TOTAL KGS
14-12-2019,40S ECRU(local cotton),PLAIN,EM18,2.00,60.00,SR01.982C/P.17.40,582,,,582,,,34920
14-12-2019,40S ECRU(local cotton),Brown half moon,EM21,2.00,60.00,SR01.982C/P.17.40,739,,,739,1445,,47230
14-12-2019,40S ECRU(local cotton),Red Solid,EM23,2.00,60.00,SR01.982C/P.17.40,172,48,,220,4228,,21656
14-12-2019,30S ECRU(local cotton),RED STAR,EM22,2.00,60.00,SR01.982C/P.17.30,24,,,24,35,,1510
14-12-2019,30S ECRU(local cotton),Violet Solid,EM24,2.00,60.00,SR01.982C/P.17.30,,,,0,1827,,3654
14-12-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,SR03.8812CP.16.30,13,,,13,22,,824
14-12-2019,40s PC GREY(import cotton),Black Star,GM4,2.00,60.00,SR03.8812CP.16.40,670,,,670,,,40200
14-12-2019,40s PC GREY(import cotton),Black Star,GM5,2.00,60.00,SR03.8812CP.16.40,25,,,25,,,1500
14-12-2019,40s PC GREY(import cotton),Red Zeebra,GM6,2.00,60.00,SR03.8812CP.16.40,395,,,395,,,23700
14-12-2019,40s PC GREY(import cotton),blue star,GM7,2.00,60.00,SR03.8812CP.16.40,129,,,129,,,7740
14-12-2019,40s PC GREY(import cotton),Violet Solid,GM8,2.00,60.00,SR03.8812CP.16.40,468,,,468,20,,28120
14-12-2019,40s PC GREY(import cotton),Violet Zeebra,GM9,2.00,60.00,SR03.8812CP.16.40,425,,,425,,,25500
14-12-2019,32S PC 65:35(kora),Plain,,1.89,60.48,KORA.6535PC.132.32,190,,,190,,,11491.2
15-12-2019,40S ECRU (import cotton),plain,EM14,2.00,60.00,SR01.982C/P.17.40,55,,,55,3,,3306
15-12-2019,40S ECRU (import cotton),blue star,EM15,2.00,60.00,SR01.982C/P.17.40,16,,,16,15,1,991
15-12-2019,40S ECRU (import cotton),Red Solid,EM16-A,2.00,60.00,SR01.982C/P.17.40,530,,,530,11,,31822
15-12-2019,40S ECRU (import cotton),Violet Zeebra,EM17,2.00,60.00,SR01.982C/P.17.40,269,,,269,4,0.4,16148.4
15-12-2019,40S ECRU(local cotton),PLAIN,EM18,2.00,60.00,SR01.982C/P.17.40,582,,,582,,,34920
15-12-2019,40S ECRU(local cotton),Brown half moon,EM21,2.00,60.00,SR01.982C/P.17.40,739,,,739,1445,,47230
15-12-2019,40S ECRU(local cotton),Red Solid,EM23,2.00,60.00,SR01.982C/P.17.40,220,,,220,6149,,25498
15-12-2019,30S ECRU(local cotton),RED STAR,EM22,2.00,60.00,SR01.982C/P.17.30,24,,,24,35,,1510
15-12-2019,30S ECRU(local cotton),Violet Solid,EM24,2.00,60.00,SR01.982C/P.17.30,0,,,0,2541,,5082
15-12-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,SR03.8812CP.16.30,13,,,13,22,,824
15-12-2019,40s PC GREY(import cotton),Black Star,GM4,2.00,60.00,SR03.8812CP.16.40,670,,,670,,,40200
15-12-2019,40s PC GREY(import cotton),Black Star,GM5,2.00,60.00,SR03.8812CP.16.40,25,,,25,,,1500
15-12-2019,40s PC GREY(import cotton),Red Zeebra,GM6,2.00,60.00,SR03.8812CP.16.40,395,,,395,,,23700
15-12-2019,40s PC GREY(import cotton),blue star,GM7,2.00,60.00,SR03.8812CP.16.40,129,,,129,,,7740
15-12-2019,40s PC GREY(import cotton),Violet Solid,GM8,2.00,60.00,SR03.8812CP.16.40,468,,,468,20,,28120
15-12-2019,40s PC GREY(import cotton),Violet Zeebra,GM9,2.00,60.00,SR03.8812CP.16.40,425,,,425,,,25500
15-12-2019,32S PC 65:35(kora),Plain,,1.89,60.48,KORA.6535PC.132.32,190,,,190,,,11491.2
16-12-2019,40S ECRU (import cotton),plain,EM14,2.00,60.00,SR01.982C/P.17.40,55,,,55,3,,3306
16-12-2019,40S ECRU (import cotton),blue star,EM15,2.00,60.00,SR01.982C/P.17.40,16,,,16,15,1,991
16-12-2019,40S ECRU (import cotton),Red Solid,EM16-A,2.00,60.00,SR01.982C/P.17.40,530,,,530,11,,31822
16-12-2019,40S ECRU (import cotton),Violet Zeebra,EM17,2.00,60.00,SR01.982C/P.17.40,269,,,269,4,0.4,16148.4
16-12-2019,40S ECRU(local cotton),PLAIN,EM18,2.00,60.00,SR01.982C/P.17.40,582,,,582,,,34920
16-12-2019,40S ECRU(local cotton),Brown half moon,EM21,2.00,60.00,SR01.982C/P.17.40,739,,89,650,1445,,41890
16-12-2019,40S ECRU(local cotton),Red Solid,EM23,2.00,60.00,SR01.982C/P.17.40,220,,,220,8048,,29296
16-12-2019,30S ECRU(local cotton),RED STAR,EM22,2.00,60.00,SR01.982C/P.17.30,24,1,,25,4,1.3,1509.3
16-12-2019,30S ECRU(local cotton),Violet Solid,EM24,2.00,60.00,SR01.982C/P.17.30,0,61,,61,1482,,6624
16-12-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,SR03.8812CP.16.30,13,,,13,22,,824
16-12-2019,40s PC GREY(import cotton),Black Star,GM4,2.00,60.00,SR03.8812CP.16.40,670,,,670,,,40200
16-12-2019,40s PC GREY(import cotton),Black Star,GM5,2.00,60.00,SR03.8812CP.16.40,25,,,25,,,1500
16-12-2019,40s PC GREY(import cotton),Red Zeebra,GM6,2.00,60.00,SR03.8812CP.16.40,395,,,395,,,23700
16-12-2019,40s PC GREY(import cotton),blue star,GM7,2.00,60.00,SR03.8812CP.16.40,129,,,129,,,7740
16-12-2019,40s PC GREY(import cotton),Violet Solid,GM8,2.00,60.00,SR03.8812CP.16.40,468,,,468,20,,28120
16-12-2019,40s PC GREY(import cotton),Violet Zeebra,GM9,2.00,60.00,SR03.8812CP.16.40,425,,,425,,,25500
16-12-2019,32S PC 65:35(kora),Plain,,1.89,60.48,KORA.6535PC.132.32,190,,,190,,,11491.2
17-12-2019,40S ECRU (import cotton),plain,EM14,2.00,60.00,SR01.982C/P.17.40,55,,,55,3,,3306
17-12-2019,40S ECRU (import cotton),blue star,EM15,2.00,60.00,SR01.982C/P.17.40,16,,,16,15,1,991
17-12-2019,40S ECRU (import cotton),Red Solid,EM16-A,2.00,60.00,SR01.982C/P.17.40,530,,,530,11,,31822
17-12-2019,40S ECRU (import cotton),Violet Zeebra,EM17,2.00,60.00,SR01.982C/P.17.40,269,,,269,4,0.4,16148.4
17-12-2019,40S ECRU(local cotton),PLAIN,EM18,2.00,60.00,SR01.982C/P.17.40,582,,,582,,,34920
17-12-2019,40S ECRU(local cotton),Brown half moon,EM21,2.00,60.00,SR01.982C/P.17.40,650,,,650,1445,,41890
17-12-2019,40S ECRU(local cotton),Red Solid,EM23,2.00,60.00,SR01.982C/P.17.40,220,130,,350,6203,,33406
17-12-2019,30S ECRU(local cotton),RED STAR,EM22,2.00,60.00,SR01.982C/P.17.30,25,,25,0,,,0
17-12-2019,30S ECRU(local cotton),Violet Solid,EM24,2.00,60.00,SR01.982C/P.17.30,61,47,74,34,762,,3564
17-12-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,SR03.8812CP.16.30,13,,,13,22,,824
17-12-2019,40s PC GREY(import cotton),Black Star,GM4,2.00,60.00,SR03.8812CP.16.40,670,,,670,,,40200
17-12-2019,40s PC GREY(import cotton),Black Star,GM5,2.00,60.00,SR03.8812CP.16.40,25,,,25,,,1500
17-12-2019,40s PC GREY(import cotton),Red Zeebra,GM6,2.00,60.00,SR03.8812CP.16.40,395,,,395,,,23700
17-12-2019,40s PC GREY(import cotton),blue star,GM7,2.00,60.00,SR03.8812CP.16.40,129,,,129,,,7740
17-12-2019,40s PC GREY(import cotton),Violet Solid,GM8,2.00,60.00,SR03.8812CP.16.40,468,,,468,20,,28120
17-12-2019,40s PC GREY(import cotton),Violet Zeebra,GM9,2.00,60.00,SR03.8812CP.16.40,425,,,425,,,25500
17-12-2019,32S PC 65:35(kora),Plain,,1.89,60.48,KORA.6535PC.132.32,190,,,190,,,11491.2
18-12-2019,40S ECRU (import cotton),plain,EM14,2.00,60.00,SR01.982C/P.17.40,55,,,55,3,,3306
18-12-2019,40S ECRU (import cotton),blue star,EM15,2.00,60.00,SR01.982C/P.17.40,16,,,16,15,1,991
18-12-2019,40S ECRU (import cotton),Red Solid,EM16-A,2.00,60.00,SR01.982C/P.17.40,530,,,530,11,,31822
18-12-2019,40S ECRU (import cotton),Violet Zeebra,EM17,2.00,60.00,SR01.982C/P.17.40,269,,,269,4,0.4,16148.4
18-12-2019,40S ECRU(local cotton),PLAIN,EM18,2.00,60.00,SR01.982C/P.17.40,582,,,582,,,34920
18-12-2019,40S ECRU(local cotton),Brown half moon,EM21,2.00,60.00,SR01.982C/P.17.40,650,,250,400,1445,,26890
18-12-2019,40S ECRU(local cotton),Red Solid,EM23,2.00,60.00,SR01.982C/P.17.40,350,,,350,7981,,36962
18-12-2019,30S ECRU(local cotton),Violet Solid,EM24,2.00,60.00,SR01.982C/P.17.30,34,,,34,1476,,4992
18-12-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,SR03.8812CP.16.30,13,,,13,22,,824
18-12-2019,40s PC GREY(import cotton),Black Star,GM4,2.00,60.00,SR03.8812CP.16.40,670,,,670,,,40200
18-12-2019,40s PC GREY(import cotton),Black Star,GM5,2.00,60.00,SR03.8812CP.16.40,25,,,25,,,1500
18-12-2019,40s PC GREY(import cotton),Red Zeebra,GM6,2.00,60.00,SR03.8812CP.16.40,395,,,395,,,23700
18-12-2019,40s PC GREY(import cotton),blue star,GM7,2.00,60.00,SR03.8812CP.16.40,129,,,129,,,7740
18-12-2019,40s PC GREY(import cotton),Violet Solid,GM8,2.00,60.00,SR03.8812CP.16.40,468,,,468,20,,28120
18-12-2019,40s PC GREY(import cotton),Violet Zeebra,GM9,2.00,60.00,SR03.8812CP.16.40,425,,,425,,,25500
18-12-2019,32S PC 65:35(kora),Plain,,1.89,60.48,KORA.6535PC.132.32,190,,,190,,,11491.2
19-12-2019,40S ECRU (import cotton),plain,EM14,2.00,60.00,SR01.982C/P.17.40,55,,,55,3,,3306
19-12-2019,40S ECRU (import cotton),blue star,EM15,2.00,60.00,SR01.982C/P.17.40,16,,,16,15,1,991
19-12-2019,40S ECRU (import cotton),Red Solid,EM16-A,2.00,60.00,SR01.982C/P.17.40,530,,,530,11,,31822
19-12-2019,40S ECRU (import cotton),Violet Zeebra,EM17,2.00,60.00,SR01.982C/P.17.40,269,,,269,4,0.4,16148.4
19-12-2019,40S ECRU(local cotton),PLAIN,EM18,2.00,60.00,SR01.982C/P.17.40,582,,,582,,,34920
19-12-2019,40S ECRU(local cotton),Brown half moon,EM21,2.00,60.00,SR01.982C/P.17.40,400,,,400,1445,,26890
19-12-2019,40S ECRU(local cotton),Red Solid,EM23,2.00,60.00,SR01.982C/P.17.40,350,61,,411,8104,,40868
19-12-2019,30S ECRU(local cotton),Violet Solid,EM24,2.00,60.00,SR01.982C/P.17.30,34,47,,81,857,,6574
19-12-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,SR03.8812CP.16.30,13,,,13,22,,824
19-12-2019,40s PC GREY(import cotton),Black Star,GM4,2.00,60.00,SR03.8812CP.16.40,670,,,670,,,40200
19-12-2019,40s PC GREY(import cotton),Black Star,GM5,2.00,60.00,SR03.8812CP.16.40,25,,,25,,,1500
19-12-2019,40s PC GREY(import cotton),Red Zeebra,GM6,2.00,60.00,SR03.8812CP.16.40,395,,,395,,,23700
19-12-2019,40s PC GREY(import cotton),blue star,GM7,2.00,60.00,SR03.8812CP.16.40,129,,,129,,,7740
19-12-2019,40s PC GREY(import cotton),Violet Solid,GM8,2.00,60.00,SR03.8812CP.16.40,468,,,468,20,,28120
19-12-2019,40s PC GREY(import cotton),Violet Zeebra,GM9,2.00,60.00,SR03.8812CP.16.40,425,,,425,,,25500
19-12-2019,32S PC 65:35(kora),Plain,,1.89,60.48,KORA.6535PC.132.32,190,,,190,,,11491.2
20-12-2019,40S ECRU (import cotton),plain,EM14,2.00,60.00,SR01.982C/P.17.40,55,,,55,3,,3306
20-12-2019,40S ECRU (import cotton),blue star,EM15,2.00,60.00,SR01.982C/P.17.40,16,,,16,15,1,991
20-12-2019,40S ECRU (import cotton),Red Solid,EM16-A,2.00,60.00,SR01.982C/P.17.40,530,,,530,11,,31822
20-12-2019,40S ECRU (import cotton),Violet Zeebra,EM17,2.00,60.00,SR01.982C/P.17.40,269,,,269,4,0.4,16148.4
20-12-2019,40S ECRU(local cotton),PLAIN,EM18,2.00,60.00,SR01.982C/P.17.40,582,,153,429,,,25740
20-12-2019,40S ECRU(local cotton),Brown half moon,EM21,2.00,60.00,SR01.982C/P.17.40,400,,16,384,1445,,25930
20-12-2019,40S ECRU(local cotton),Red Solid,EM23,2.00,60.00,SR01.982C/P.17.40,411,,,411,10005,,44670
20-12-2019,30S ECRU(local cotton),Violet Solid,EM24,2.00,60.00,SR01.982C/P.17.30,81,,81,0,1824,,3648
20-12-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,SR03.8812CP.16.30,13,,,13,22,,824
20-12-2019,40s PC GREY(import cotton),Black Star,GM4,2.00,60.00,SR03.8812CP.16.40,670,,,670,,,40200
20-12-2019,40s PC GREY(import cotton),Black Star,GM5,2.00,60.00,SR03.8812CP.16.40,25,,,25,,,1500
20-12-2019,40s PC GREY(import cotton),Red Zeebra,GM6,2.00,60.00,SR03.8812CP.16.40,395,,,395,,,23700
20-12-2019,40s PC GREY(import cotton),blue star,GM7,2.00,60.00,SR03.8812CP.16.40,129,,,129,,,7740
20-12-2019,40s PC GREY(import cotton),Violet Solid,GM8,2.00,60.00,SR03.8812CP.16.40,468,,,468,20,,28120
20-12-2019,40s PC GREY(import cotton),Violet Zeebra,GM9,2.00,60.00,SR03.8812CP.16.40,425,,,425,,,25500
20-12-2019,32S PC 65:35(kora),Plain,,1.89,60.48,KORA.6535PC.132.32,190,,,190,,,11491.2
21-12-2019,40S ECRU (import cotton),plain,EM14,2.00,60.00,SR01.982C/P.17.40,55,,,55,3,,3306
21-12-2019,40S ECRU (import cotton),blue star,EM15,2.00,60.00,SR01.982C/P.17.40,16,,,16,15,1,991
21-12-2019,40S ECRU (import cotton),Red Solid,EM16-A,2.00,60.00,SR01.982C/P.17.40,530,,,530,11,,31822
21-12-2019,40S ECRU (import cotton),Violet Zeebra,EM17,2.00,60.00,SR01.982C/P.17.40,269,,,269,4,0.4,16148.4
21-12-2019,40S ECRU(local cotton),PLAIN,EM18,2.00,60.00,SR01.982C/P.17.40,429,,,429,,,25740
21-12-2019,40S ECRU(local cotton),Brown half moon,EM21,2.00,60.00,SR01.982C/P.17.40,384,,,384,1445,,25930
21-12-2019,40S ECRU(local cotton),Red Solid,EM23,2.00,60.00,SR01.982C/P.17.40,411,,,411,11900,,48460
21-12-2019,30S ECRU(local cotton),Violet Solid,EM24,2.00,60.00,SR01.982C/P.17.30,0,46,,46,1357,,5474
21-12-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,SR03.8812CP.16.30,13,,,13,22,,824
21-12-2019,40s PC GREY(import cotton),Black Star,GM4,2.00,60.00,SR03.8812CP.16.40,670,,,670,,,40200
21-12-2019,40s PC GREY(import cotton),Black Star,GM5,2.00,60.00,SR03.8812CP.16.40,25,,,25,,,1500
21-12-2019,40s PC GREY(import cotton),Red Zeebra,GM6,2.00,60.00,SR03.8812CP.16.40,395,,,395,,,23700
21-12-2019,40s PC GREY(import cotton),blue star,GM7,2.00,60.00,SR03.8812CP.16.40,129,,,129,,,7740
21-12-2019,40s PC GREY(import cotton),Violet Solid,GM8,2.00,60.00,SR03.8812CP.16.40,468,,,468,20,,28120
21-12-2019,40s PC GREY(import cotton),Violet Zeebra,GM9,2.00,60.00,SR03.8812CP.16.40,425,,,425,,,25500
21-12-2019,32S PC 65:35(kora),Plain,,1.89,60.48,KORA.6535PC.132.32,190,,,190,,,11491.2
22-12-2019,40S ECRU (import cotton),plain,EM14,2.00,60.00,SR01.982C/P.17.40,55,,,55,3,,3306
22-12-2019,40S ECRU (import cotton),blue star,EM15,2.00,60.00,SR01.982C/P.17.40,16,,,16,15,1,991
22-12-2019,40S ECRU (import cotton),Red Solid,EM16-A,2.00,60.00,SR01.982C/P.17.40,530,,,530,11,,31822
22-12-2019,40S ECRU (import cotton),Violet Zeebra,EM17,2.00,60.00,SR01.982C/P.17.40,269,,,269,4,0.4,16148.4
22-12-2019,40S ECRU(local cotton),PLAIN,EM18,2.00,60.00,SR01.982C/P.17.40,429,,,429,,,25740
22-12-2019,40S ECRU(local cotton),Brown half moon,EM21,2.00,60.00,SR01.982C/P.17.40,384,,,384,1445,,25930
22-12-2019,40S ECRU(local cotton),Red Solid,EM23,2.00,60.00,SR01.982C/P.17.40,411,,,411,13701,,52062
22-12-2019,30S ECRU(local cotton),Violet Solid,EM24,2.00,60.00,SR01.982C/P.17.30,46,,,46,2264,,7288
22-12-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,SR03.8812CP.16.30,13,,,13,22,,824
22-12-2019,40s PC GREY(import cotton),Black Star,GM4,2.00,60.00,SR03.8812CP.16.40,670,,,670,,,40200
22-12-2019,40s PC GREY(import cotton),Black Star,GM5,2.00,60.00,SR03.8812CP.16.40,25,,,25,,,1500
22-12-2019,40s PC GREY(import cotton),Red Zeebra,GM6,2.00,60.00,SR03.8812CP.16.40,395,,,395,,,23700
22-12-2019,40s PC GREY(import cotton),blue star,GM7,2.00,60.00,SR03.8812CP.16.40,129,,,129,,,7740
22-12-2019,40s PC GREY(import cotton),Violet Solid,GM8,2.00,60.00,SR03.8812CP.16.40,468,,,468,20,,28120
22-12-2019,40s PC GREY(import cotton),Violet Zeebra,GM9,2.00,60.00,SR03.8812CP.16.40,425,,,425,,,25500
22-12-2019,32S PC 65:35(kora),Plain,,1.89,60.48,KORA.6535PC.132.32,190,,,190,,,11491.2
23-12-2019,40S ECRU (import cotton),plain,EM14,2.00,60.00,SR01.982C/P.17.40,55,,,55,3,,3306
23-12-2019,40S ECRU (import cotton),blue star,EM15,2.00,60.00,SR01.982C/P.17.40,16,,,16,15,1,991
23-12-2019,40S ECRU (import cotton),Red Solid,EM16-A,2.00,60.00,SR01.982C/P.17.40,530,,,530,11,,31822
23-12-2019,40S ECRU (import cotton),Violet Zeebra,EM17,2.00,60.00,SR01.982C/P.17.40,269,,,269,4,0.4,16148.4
23-12-2019,40S ECRU(local cotton),PLAIN,EM18,2.00,60.00,SR01.982C/P.17.40,429,,,429,,,25740
23-12-2019,40S ECRU(local cotton),Brown half moon,EM21,2.00,60.00,SR01.982C/P.17.40,384,,,384,1445,,25930
23-12-2019,40S ECRU(local cotton),Red Solid,EM23,2.00,60.00,SR01.982C/P.17.40,411,84,,495,13035,,55770
23-12-2019,30S ECRU(local cotton),Violet Solid,EM24,2.00,60.00,SR01.982C/P.17.30,46,,,46,3165,,9090
23-12-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,SR03.8812CP.16.30,13,,,13,22,,824
23-12-2019,40s PC GREY(import cotton),Black Star,GM4,2.00,60.00,SR03.8812CP.16.40,670,,,670,,,40200
23-12-2019,40s PC GREY(import cotton),Black Star,GM5,2.00,60.00,SR03.8812CP.16.40,25,,,25,,,1500
23-12-2019,40s PC GREY(import cotton),Red Zeebra,GM6,2.00,60.00,SR03.8812CP.16.40,395,,,395,,,23700
23-12-2019,40s PC GREY(import cotton),blue star,GM7,2.00,60.00,SR03.8812CP.16.40,129,,,129,,,7740
23-12-2019,40s PC GREY(import cotton),Violet Solid,GM8,2.00,60.00,SR03.8812CP.16.40,468,,,468,20,,28120
23-12-2019,40s PC GREY(import cotton),Violet Zeebra,GM9,2.00,60.00,SR03.8812CP.16.40,425,,,425,,,25500
23-12-2019,32S PC 65:35(kora),Plain,,1.89,60.48,KORA.6535PC.132.32,190,,,190,,,11491.2
24-12-2019,40S ECRU (import cotton),plain,EM14,2.00,60.00,SR01.982C/P.17.40,55,,,55,3,,3306
24-12-2019,40S ECRU (import cotton),blue star,EM15,2.00,60.00,SR01.982C/P.17.40,16,,,16,15,1,991
24-12-2019,40S ECRU (import cotton),Red Solid,EM16-A,2.00,60.00,SR01.982C/P.17.40,530,,,530,11,,31822
24-12-2019,40S ECRU (import cotton),Violet Zeebra,EM17,2.00,60.00,SR01.982C/P.17.40,269,,,269,4,0.4,16148.4
24-12-2019,40S ECRU(local cotton),PLAIN,EM18,2.00,60.00,SR01.982C/P.17.40,429,,,429,,,25740
24-12-2019,40S ECRU(local cotton),Brown half moon,EM21,2.00,60.00,SR01.982C/P.17.40,384,,,384,1445,,25930
24-12-2019,40S ECRU(local cotton),Red Solid,EM23,2.00,60.00,SR01.982C/P.17.40,495,96,,591,11875,,59210
24-12-2019,30S ECRU(local cotton),Violet Solid,EM24,2.00,60.00,SR01.982C/P.17.30,46,,,46,4034,,10828
24-12-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,SR03.8812CP.16.30,13,,,13,22,,824
24-12-2019,40s PC GREY(import cotton),Black Star,GM4,2.00,60.00,SR03.8812CP.16.40,670,,,670,,,40200
24-12-2019,40s PC GREY(import cotton),Black Star,GM5,2.00,60.00,SR03.8812CP.16.40,25,,,25,,,1500
24-12-2019,40s PC GREY(import cotton),Red Zeebra,GM6,2.00,60.00,SR03.8812CP.16.40,395,,,395,,,23700
24-12-2019,40s PC GREY(import cotton),blue star,GM7,2.00,60.00,SR03.8812CP.16.40,129,,,129,,,7740
24-12-2019,40s PC GREY(import cotton),Violet Solid,GM8,2.00,60.00,SR03.8812CP.16.40,468,,,468,20,,28120
24-12-2019,40s PC GREY(import cotton),Violet Zeebra,GM9,2.00,60.00,SR03.8812CP.16.40,425,,,425,,,25500
24-12-2019,32S PC 65:35(kora),Plain,,1.89,60.48,KORA.6535PC.132.32,190,,,190,,,11491.2
25-12-2019,40S ECRU (import cotton),plain,EM14,2.00,60.00,SR01.982C/P.17.40,55,,,55,3,,3306
25-12-2019,40S ECRU (import cotton),blue star,EM15,2.00,60.00,SR01.982C/P.17.40,16,,,16,15,1,991
25-12-2019,40S ECRU (import cotton),Red Solid,EM16-A,2.00,60.00,SR01.982C/P.17.40,530,,,530,11,,31822
25-12-2019,40S ECRU (import cotton),Violet Zeebra,EM17,2.00,60.00,SR01.982C/P.17.40,269,,,269,4,0.4,16148.4
25-12-2019,40S ECRU(local cotton),PLAIN,EM18,2.00,60.00,SR01.982C/P.17.40,429,,,429,,,25740
25-12-2019,40S ECRU(local cotton),Brown half moon,EM21,2.00,60.00,SR01.982C/P.17.40,384,,,384,1445,,25930
25-12-2019,40S ECRU(local cotton),Red Solid,EM23,2.00,60.00,SR01.982C/P.17.40,495,96,,591,11875,,59210
25-12-2019,30S ECRU(local cotton),Violet Solid,EM24,2.00,60.00,SR01.982C/P.17.30,46,,,46,4034,,10828
25-12-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,SR03.8812CP.16.30,13,,,13,22,,824
25-12-2019,40s PC GREY(import cotton),Black Star,GM4,2.00,60.00,SR03.8812CP.16.40,670,,,670,,,40200
25-12-2019,40s PC GREY(import cotton),Black Star,GM5,2.00,60.00,SR03.8812CP.16.40,25,,,25,,,1500
25-12-2019,40s PC GREY(import cotton),Red Zeebra,GM6,2.00,60.00,SR03.8812CP.16.40,395,,,395,,,23700
25-12-2019,40s PC GREY(import cotton),blue star,GM7,2.00,60.00,SR03.8812CP.16.40,129,,,129,,,7740
25-12-2019,40s PC GREY(import cotton),Violet Solid,GM8,2.00,60.00,SR03.8812CP.16.40,468,,,468,20,,28120
25-12-2019,40s PC GREY(import cotton),Violet Zeebra,GM9,2.00,60.00,SR03.8812CP.16.40,425,,,425,,,25500
25-12-2019,32S PC 65:35(kora),Plain,,1.89,60.48,KORA.6535PC.132.32,190,,,190,,,11491.2
26-12-2019,40S ECRU (import cotton),plain,EM14,2.00,60.00,SR01.982C/P.17.40,55,,,55,3,,3306
26-12-2019,40S ECRU (import cotton),blue star,EM15,2.00,60.00,SR01.982C/P.17.40,16,,,16,15,1,991
26-12-2019,40S ECRU (import cotton),Red Solid,EM16-A,2.00,60.00,SR01.982C/P.17.40,530,,,530,11,,31822
26-12-2019,40S ECRU (import cotton),Violet Zeebra,EM17,2.00,60.00,SR01.982C/P.17.40,269,,,269,4,0.4,16148.4
26-12-2019,40S ECRU(local cotton),PLAIN,EM18,2.00,60.00,SR01.982C/P.17.40,429,,18,411,,,24660
26-12-2019,40S ECRU(local cotton),Brown half moon,EM21,2.00,60.00,SR01.982C/P.17.40,384,,,384,1445,,25930
26-12-2019,40S ECRU(local cotton),Red Solid,EM23,2.00,60.00,SR01.982C/P.17.40,591,,,591,14265,,63990
26-12-2019,30S ECRU(local cotton),Violet Solid,EM24,2.00,60.00,SR01.982C/P.17.30,46,126,172,0,1475,,2950
26-12-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,SR03.8812CP.16.30,13,,,13,22,,824
26-12-2019,40s PC GREY(import cotton),Black Star,GM4,2.00,60.00,SR03.8812CP.16.40,670,,,670,,,40200
26-12-2019,40s PC GREY(import cotton),Black Star,GM5,2.00,60.00,SR03.8812CP.16.40,25,,,25,,,1500
26-12-2019,40s PC GREY(import cotton),Red Zeebra,GM6,2.00,60.00,SR03.8812CP.16.40,395,,,395,,,23700
26-12-2019,40s PC GREY(import cotton),blue star,GM7,2.00,60.00,SR03.8812CP.16.40,129,,,129,,,7740
26-12-2019,40s PC GREY(import cotton),Violet Solid,GM8,2.00,60.00,SR03.8812CP.16.40,468,,,468,20,,28120
26-12-2019,40s PC GREY(import cotton),Violet Zeebra,GM9,2.00,60.00,SR03.8812CP.16.40,425,,,425,,,25500
26-12-2019,32S PC 65:35(kora),Plain,,1.89,60.48,KORA.6535PC.132.32,190,,,190,,,11491.2
27-12-2019,40S ECRU (import cotton),plain,EM14,2.00,60.00,SR01.982C/P.17.40,55,,,55,3,,3306
27-12-2019,40S ECRU (import cotton),blue star,EM15,2.00,60.00,SR01.982C/P.17.40,16,,,16,15,1,991
27-12-2019,40S ECRU (import cotton),Red Solid,EM16-A,2.00,60.00,SR01.982C/P.17.40,530,,,530,11,,31822
27-12-2019,40S ECRU (import cotton),Violet Zeebra,EM17,2.00,60.00,SR01.982C/P.17.40,269,,,269,4,0.4,16148.4
27-12-2019,40S ECRU(local cotton),PLAIN,EM18,2.00,60.00,SR01.982C/P.17.40,429,,18,411,,,24660
27-12-2019,40S ECRU(local cotton),Brown half moon,EM21,2.00,60.00,SR01.982C/P.17.40,384,,,384,1445,,25930
27-12-2019,40S ECRU(local cotton),Red Solid,EM23,2.00,60.00,SR01.982C/P.17.40,591,,,591,14265,,63990
27-12-2019,30S ECRU(local cotton),Violet Solid,EM24,2.00,60.00,SR01.982C/P.17.30,46,126,172,0,1475,,2950
27-12-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,SR03.8812CP.16.30,13,,,13,22,,824
27-12-2019,40s PC GREY(import cotton),Black Star,GM4,2.00,60.00,SR03.8812CP.16.40,670,,,670,,,40200
27-12-2019,40s PC GREY(import cotton),Black Star,GM5,2.00,60.00,SR03.8812CP.16.40,25,,,25,,,1500
27-12-2019,40s PC GREY(import cotton),Red Zeebra,GM6,2.00,60.00,SR03.8812CP.16.40,395,,,395,,,23700
27-12-2019,40s PC GREY(import cotton),blue star,GM7,2.00,60.00,SR03.8812CP.16.40,129,,,129,,,7740
27-12-2019,40s PC GREY(import cotton),Violet Solid,GM8,2.00,60.00,SR03.8812CP.16.40,468,,,468,20,,28120
